xvariable,xvalue,xlabel_en,xlabel_ne,yvariable,yvalue,ylabel_en,ylabel_ne,total,percoftotal,variablegroup,index
m_biz_type,4,Hospitality,पसल / सामान,i_geog_effect_loc_chng,1,We moved our business/office to a different location,हामीले हाम्रो व्यवसाय / कार्यालयलाई फरक स्थानमा सार्‍यौं,0,0.0,preparedness,791
m_biz_type,4,Hospitality,पसल / सामान,i_geog_effect_loc_chng,4,Other,अन्य,0,0.0,preparedness,792
m_biz_type,4,Hospitality,पसल / सामान,i_geog_effect_loc_chng,5,None of the above,माथिको कुनै होईन,30,0.26785714285714285,preparedness,793
m_biz_type,3,Tours and transport,हस्तशिल्प,i_geog_effect_loc_chng,3,We tried to move our business/office but we couldn't,हामीले हाम्रो व्यवसाय / कार्यालय सार्न कोसिस गर्‍यौं तर हामी सकेनौं,5,0.044642857142857144,preparedness,794
m_biz_type,3,Tours and transport,हस्तशिल्प,i_geog_effect_loc_chng,2,We closed down some of our offices/branches,हामीले हाम्रा केही कार्यालयहरू / शाखाहरू बन्द गर्‍यौं,7,0.0625,preparedness,795
m_biz_type,3,Tours and transport,हस्तशिल्प,i_geog_effect_loc_chng,1,We moved our business/office to a different location,हामीले हाम्रो व्यवसाय / कार्यालयलाई फरक स्थानमा सार्‍यौं,7,0.0625,preparedness,796
m_biz_type,3,Tours and transport,हस्तशिल्प,i_geog_effect_loc_chng,4,Other,अन्य,1,0.008928571428571428,preparedness,797
m_biz_type,3,Tours and transport,हस्तशिल्प,i_geog_effect_loc_chng,5,None of the above,माथिको कुनै होईन,4,0.03571428571428571,preparedness,798
m_biz_type,2,Experience selling,यात्रा र यात्रा अपरेटर,i_geog_effect_loc_chng,3,We tried to move our business/office but we couldn't,हामीले हाम्रो व्यवसाय / कार्यालय सार्न कोसिस गर्‍यौं तर हामी सकेनौं,8,0.07142857142857142,preparedness,799
m_biz_type,2,Experience selling,यात्रा र यात्रा अपरेटर,i_geog_effect_loc_chng,2,We closed down some of our offices/branches,हामीले हाम्रा केही कार्यालयहरू / शाखाहरू बन्द गर्‍यौं,2,0.017857142857142856,preparedness,800
m_biz_type,2,Experience selling,यात्रा र यात्रा अपरेटर,i_geog_effect_loc_chng,1,We moved our business/office to a different location,हामीले हाम्रो व्यवसाय / कार्यालयलाई फरक स्थानमा सार्‍यौं,6,0.05357142857142857,preparedness,801
m_biz_type,2,Experience selling,यात्रा र यात्रा अपरेटर,i_geog_effect_loc_chng,4,Other,अन्य,0,0.0,preparedness,802
m_biz_type,2,Experience selling,यात्रा र यात्रा अपरेटर,i_geog_effect_loc_chng,5,None of the above,माथिको कुनै होईन,3,0.026785714285714284,preparedness,803
m_biz_type,1,Entertainment,होटल,i_geog_effect_loc_chng,3,We tried to move our business/office but we couldn't,हामीले हाम्रो व्यवसाय / कार्यालय सार्न कोसिस गर्‍यौं तर हामी सकेनौं,7,0.0625,preparedness,804
m_biz_type,1,Entertainment,होटल,i_geog_effect_loc_chng,2,We closed down some of our offices/branches,हामीले हाम्रा केही कार्यालयहरू / शाखाहरू बन्द गर्‍यौं,9,0.08035714285714286,preparedness,805
m_biz_type,1,Entertainment,होटल,i_geog_effect_loc_chng,1,We moved our business/office to a different location,हामीले हाम्रो व्यवसाय / कार्यालयलाई फरक स्थानमा सार्‍यौं,1,0.008928571428571428,preparedness,806
m_biz_type,1,Entertainment,होटल,i_geog_effect_loc_chng,4,Other,अन्य,1,0.008928571428571428,preparedness,807
m_biz_type,1,Entertainment,होटल,i_geog_effect_loc_chng,5,None of the above,माथिको कुनै होईन,8,0.07142857142857142,preparedness,808
m_biz_type,9,Other,अन्य,i_geog_effect_loc_chng,3,We tried to move our business/office but we couldn't,हामीले हाम्रो व्यवसाय / कार्यालय सार्न कोसिस गर्‍यौं तर हामी सकेनौं,5,0.044642857142857144,preparedness,809
m_biz_type,9,Other,अन्य,i_geog_effect_loc_chng,2,We closed down some of our offices/branches,हामीले हाम्रा केही कार्यालयहरू / शाखाहरू बन्द गर्‍यौं,4,0.03571428571428571,preparedness,810
m_biz_type,9,Other,अन्य,i_geog_effect_loc_chng,1,We moved our business/office to a different location,हामीले हाम्रो व्यवसाय / कार्यालयलाई फरक स्थानमा सार्‍यौं,1,0.008928571428571428,preparedness,811
m_biz_type,9,Other,अन्य,i_geog_effect_loc_chng,4,Other,अन्य,0,0.0,preparedness,812
m_biz_type,9,Other,अन्य,i_geog_effect_loc_chng,5,None of the above,माथिको कुनै होईन,0,0.0,preparedness,813
b_n_emplyes_pre_covid,5,More than 100 people,१०० भन्दा बढी ,i_geog_effect_loc_chng,3,We tried to move our business/office but we couldn't,हामीले हाम्रो व्यवसाय / कार्यालय सार्न कोसिस गर्‍यौं तर हामी सकेनौं,0,0.0,preparedness,814
b_n_emplyes_pre_covid,5,More than 100 people,१०० भन्दा बढी ,i_geog_effect_loc_chng,2,We closed down some of our offices/branches,हामीले हाम्रा केही कार्यालयहरू / शाखाहरू बन्द गर्‍यौं,0,0.0,preparedness,815
b_n_emplyes_pre_covid,5,More than 100 people,१०० भन्दा बढी ,i_geog_effect_loc_chng,1,We moved our business/office to a different location,हामीले हाम्रो व्यवसाय / कार्यालयलाई फरक स्थानमा सार्‍यौं,0,0.0,preparedness,816
b_n_emplyes_pre_covid,5,More than 100 people,१०० भन्दा बढी ,i_geog_effect_loc_chng,4,Other,अन्य,0,0.0,preparedness,817
b_n_emplyes_pre_covid,5,More than 100 people,१०० भन्दा बढी ,i_geog_effect_loc_chng,5,None of the above,माथिको कुनै होईन,2,0.017857142857142856,preparedness,818
b_n_emplyes_pre_covid,4,51 to 100 people,५१-१०० जना,i_geog_effect_loc_chng,3,We tried to move our business/office but we couldn't,हामीले हाम्रो व्यवसाय / कार्यालय सार्न कोसिस गर्‍यौं तर हामी सकेनौं,0,0.0,preparedness,819
b_n_emplyes_pre_covid,4,51 to 100 people,५१-१०० जना,i_geog_effect_loc_chng,2,We closed down some of our offices/branches,हामीले हाम्रा केही कार्यालयहरू / शाखाहरू बन्द गर्‍यौं,1,0.008928571428571428,preparedness,820
b_n_emplyes_pre_covid,4,51 to 100 people,५१-१०० जना,i_geog_effect_loc_chng,1,We moved our business/office to a different location,हामीले हाम्रो व्यवसाय / कार्यालयलाई फरक स्थानमा सार्‍यौं,0,0.0,preparedness,821
b_n_emplyes_pre_covid,4,51 to 100 people,५१-१०० जना,i_geog_effect_loc_chng,4,Other,अन्य,0,0.0,preparedness,822
b_n_emplyes_pre_covid,4,51 to 100 people,५१-१०० जना,i_geog_effect_loc_chng,5,None of the above,माथिको कुनै होईन,2,0.017857142857142856,preparedness,823
b_n_emplyes_pre_covid,3,31 to 50 people,३१-५० जना,i_geog_effect_loc_chng,3,We tried to move our business/office but we couldn't,हामीले हाम्रो व्यवसाय / कार्यालय सार्न कोसिस गर्‍यौं तर हामी सकेनौं,2,0.017857142857142856,preparedness,824
b_n_emplyes_pre_covid,3,31 to 50 people,३१-५० जना,i_geog_effect_loc_chng,2,We closed down some of our offices/branches,हामीले हाम्रा केही कार्यालयहरू / शाखाहरू बन्द गर्‍यौं,3,0.026785714285714284,preparedness,825
b_n_emplyes_pre_covid,3,31 to 50 people,३१-५० जना,i_geog_effect_loc_chng,1,We moved our business/office to a different location,हामीले हाम्रो व्यवसाय / कार्यालयलाई फरक स्थानमा सार्‍यौं,1,0.008928571428571428,preparedness,826
b_n_emplyes_pre_covid,3,31 to 50 people,३१-५० जना,i_geog_effect_loc_chng,4,Other,अन्य,0,0.0,preparedness,827
b_n_emplyes_pre_covid,3,31 to 50 people,३१-५० जना,i_geog_effect_loc_chng,5,None of the above,माथिको कुनै होईन,6,0.05357142857142857,preparedness,828
